"","Loc","scaffold","position","gff_scaffold","scaffold.1","V2","feature_type","start","end","V6","V7","V8","ID","Name","Alias","Note"
"40224.2","ENA|OLKM01001366|OLKM01001366.1 99789","OLKM01001366.1",99790,"MeA_20160214_scaffold_1365","OLKM01001366.1","maker","gene",96672,106314,".","+",".","ID=MEAE_00060667","MEAE_00060667","Alias=snap_masked-MeA_20160214_scaffold_1365-processed-gene-0.33","Protein of unknown function"
"40225","ENA|OLKM01001366|OLKM01001366.1 102702","OLKM01001366.1",102703,"MeA_20160214_scaffold_1365","OLKM01001366.1","maker","gene",96074,107045,".","-",".","ID=MEAE_00060666","MEAE_00060666","Alias=genemark-MeA_20160214_scaffold_1365-processed-gene-0.22","Protein of unknown function"
"40225.2","ENA|OLKM01001366|OLKM01001366.1 102702","OLKM01001366.1",102703,"MeA_20160214_scaffold_1365","OLKM01001366.1","maker","gene",96672,106314,".","+",".","ID=MEAE_00060667","MEAE_00060667","Alias=snap_masked-MeA_20160214_scaffold_1365-processed-gene-0.33","Protein of unknown function"
"40226","ENA|OLKM01001366|OLKM01001366.1 102708","OLKM01001366.1",102709,"MeA_20160214_scaffold_1365","OLKM01001366.1","maker","gene",96074,107045,".","-",".","ID=MEAE_00060666","MEAE_00060666","Alias=genemark-MeA_20160214_scaffold_1365-processed-gene-0.22","Protein of unknown function"
"40226.2","ENA|OLKM01001366|OLKM01001366.1 102708","OLKM01001366.1",102709,"MeA_20160214_scaffold_1365","OLKM01001366.1","maker","gene",96672,106314,".","+",".","ID=MEAE_00060667","MEAE_00060667","Alias=snap_masked-MeA_20160214_scaffold_1365-processed-gene-0.33","Protein of unknown function"
"40227","ENA|OLKM01001366|OLKM01001366.1 113655","OLKM01001366.1",113656,"MeA_20160214_scaffold_1365","OLKM01001366.1","maker","gene",108314,122842,".","-",".","ID=MEAE_00060668","MEAE_00060668","Alias=maker-MeA_20160214_scaffold_1365-augustus-gene-0.41","Similar to MTX2: Metaxin-2 (Sus scrofa)"
"40228","ENA|OLKM01001366|OLKM01001366.1 119162","OLKM01001366.1",119163,"MeA_20160214_scaffold_1365","OLKM01001366.1","maker","gene",108314,122842,".","-",".","ID=MEAE_00060668","MEAE_00060668","Alias=maker-MeA_20160214_scaffold_1365-augustus-gene-0.41","Similar to MTX2: Metaxin-2 (Sus scrofa)"
"40229","ENA|OLKM01001367|OLKM01001367.1 24341","OLKM01001367.1",24342,"MeA_20160214_scaffold_1366","OLKM01001367.1","maker","gene",19867,26443,".","+",".","ID=MEAE_00060671","MEAE_00060671","Alias=maker-MeA_20160214_scaffold_1366-augustus-gene-0.77","Similar to hs6st1a: Heparan-sulfate 6-O-sulfotransferase 1-A (Danio rerio)"
"40230","ENA|OLKM01001367|OLKM01001367.1 70484","OLKM01001367.1",70485,"MeA_20160214_scaffold_1366","OLKM01001367.1","maker","gene",65113,75024,".","-",".","ID=MEAE_00060679","MEAE_00060679","Alias=snap_masked-MeA_20160214_scaffold_1366-processed-gene-0.63","Protein of unknown function"
"40231","ENA|OLKM01001367|OLKM01001367.1 71638","OLKM01001367.1",71639,"MeA_20160214_scaffold_1366","OLKM01001367.1","maker","gene",65113,75024,".","-",".","ID=MEAE_00060679","MEAE_00060679","Alias=snap_masked-MeA_20160214_scaffold_1366-processed-gene-0.63","Protein of unknown function"
"40232","ENA|OLKM01001367|OLKM01001367.1 108491","OLKM01001367.1",108492,"MeA_20160214_scaffold_1366","OLKM01001367.1","maker","gene",76247,112781,".","+",".","ID=MEAE_00060681","MEAE_00060681","Alias=augustus_masked-MeA_20160214_scaffold_1366-processed-gene-0.48","Similar to Uggt1: UDP-glucose:glycoprotein glucosyltransferase 1 (Mus musculus)"
"40232.4","ENA|OLKM01001367|OLKM01001367.1 108491","OLKM01001367.1",108492,"MeA_20160214_scaffold_1366","OLKM01001367.1","maker","gene",107715,110270,".","-",".","ID=MEAE_00060687","MEAE_00060687","Alias=snap_masked-MeA_20160214_scaffold_1366-processed-gene-0.70","Similar to TIC214: Protein TIC 214 (Cuscuta reflexa)"
"40233","ENA|OLKM01001367|OLKM01001367.1 125979","OLKM01001367.1",125980,"MeA_20160214_scaffold_1366","OLKM01001367.1","maker","gene",123512,131840,".","-",".","ID=MEAE_00060692","MEAE_00060692","Alias=maker-MeA_20160214_scaffold_1366-snap-gene-0.89","Similar to ola1: Obg-like ATPase 1 (Danio rerio)"
"40233.2","ENA|OLKM01001367|OLKM01001367.1 125979","OLKM01001367.1",125980,"MeA_20160214_scaffold_1366","OLKM01001367.1","maker","gene",125519,127656,".","+",".","ID=MEAE_00060693","MEAE_00060693","Alias=snap_masked-MeA_20160214_scaffold_1366-processed-gene-0.58","Protein of unknown function"
"40234","ENA|OLKM01001367|OLKM01001367.1 135899","OLKM01001367.1",135900,"MeA_20160214_scaffold_1366","OLKM01001367.1","maker","gene",133960,137355,".","-",".","ID=MEAE_00060695","MEAE_00060695","Alias=snap_masked-MeA_20160214_scaffold_1366-processed-gene-0.74","Similar to Ig kappa chain C region (Mus musculus)"
"40235","ENA|OLKM01001367|OLKM01001367.1 136653","OLKM01001367.1",136654,"MeA_20160214_scaffold_1366","OLKM01001367.1","maker","gene",133960,137355,".","-",".","ID=MEAE_00060695","MEAE_00060695","Alias=snap_masked-MeA_20160214_scaffold_1366-processed-gene-0.74","Similar to Ig kappa chain C region (Mus musculus)"
"40239","ENA|OLKM01001368|OLKM01001368.1 98423","OLKM01001368.1",98424,"MeA_20160214_scaffold_1367","OLKM01001368.1","maker","gene",97900,120966,".","+",".","ID=MEAE_00060708","MEAE_00060708","Alias=maker-MeA_20160214_scaffold_1367-snap-gene-0.57","Protein of unknown function"
"40240","ENA|OLKM01001368|OLKM01001368.1 98591","OLKM01001368.1",98592,"MeA_20160214_scaffold_1367","OLKM01001368.1","maker","gene",97900,120966,".","+",".","ID=MEAE_00060708","MEAE_00060708","Alias=maker-MeA_20160214_scaffold_1367-snap-gene-0.57","Protein of unknown function"
"40242","ENA|OLKM01001368|OLKM01001368.1 133592","OLKM01001368.1",133593,"MeA_20160214_scaffold_1367","OLKM01001368.1","maker","gene",132241,141591,".","-",".","ID=MEAE_00060710","MEAE_00060710","Alias=maker-MeA_20160214_scaffold_1367-augustus-gene-0.55","Similar to NLRP3: NACHT%2C LRR and PYD domains-containing protein 3 (Macaca mulatta)"
"40243","ENA|OLKM01001368|OLKM01001368.1 133604","OLKM01001368.1",133605,"MeA_20160214_scaffold_1367","OLKM01001368.1","maker","gene",132241,141591,".","-",".","ID=MEAE_00060710","MEAE_00060710","Alias=maker-MeA_20160214_scaffold_1367-augustus-gene-0.55","Similar to NLRP3: NACHT%2C LRR and PYD domains-containing protein 3 (Macaca mulatta)"
"40244","ENA|OLKM01001368|OLKM01001368.1 136054","OLKM01001368.1",136055,"MeA_20160214_scaffold_1367","OLKM01001368.1","maker","gene",132241,141591,".","-",".","ID=MEAE_00060710","MEAE_00060710","Alias=maker-MeA_20160214_scaffold_1367-augustus-gene-0.55","Similar to NLRP3: NACHT%2C LRR and PYD domains-containing protein 3 (Macaca mulatta)"
"40245","ENA|OLKM01001368|OLKM01001368.1 136099","OLKM01001368.1",136100,"MeA_20160214_scaffold_1367","OLKM01001368.1","maker","gene",132241,141591,".","-",".","ID=MEAE_00060710","MEAE_00060710","Alias=maker-MeA_20160214_scaffold_1367-augustus-gene-0.55","Similar to NLRP3: NACHT%2C LRR and PYD domains-containing protein 3 (Macaca mulatta)"
"40246","ENA|OLKM01001368|OLKM01001368.1 137803","OLKM01001368.1",137804,"MeA_20160214_scaffold_1367","OLKM01001368.1","maker","gene",132241,141591,".","-",".","ID=MEAE_00060710","MEAE_00060710","Alias=maker-MeA_20160214_scaffold_1367-augustus-gene-0.55","Similar to NLRP3: NACHT%2C LRR and PYD domains-containing protein 3 (Macaca mulatta)"
"40247","ENA|OLKM01001369|OLKM01001369.1 6862","OLKM01001369.1",6863,"MeA_20160214_scaffold_1368","OLKM01001369.1","maker","gene",129,7709,".","+",".","ID=MEAE_00060712","MEAE_00060712","Alias=snap_masked-MeA_20160214_scaffold_1368-processed-gene-0.48","Protein of unknown function"
"40247.2","ENA|OLKM01001369|OLKM01001369.1 6862","OLKM01001369.1",6863,"MeA_20160214_scaffold_1368","OLKM01001369.1","maker","gene",4717,23972,".","-",".","ID=MEAE_00060713","MEAE_00060713","Alias=augustus_masked-MeA_20160214_scaffold_1368-processed-gene-0.43","Protein of unknown function"
"40248","ENA|OLKM01001369|OLKM01001369.1 7180","OLKM01001369.1",7181,"MeA_20160214_scaffold_1368","OLKM01001369.1","maker","gene",129,7709,".","+",".","ID=MEAE_00060712","MEAE_00060712","Alias=snap_masked-MeA_20160214_scaffold_1368-processed-gene-0.48","Protein of unknown function"
"40248.2","ENA|OLKM01001369|OLKM01001369.1 7180","OLKM01001369.1",7181,"MeA_20160214_scaffold_1368","OLKM01001369.1","maker","gene",4717,23972,".","-",".","ID=MEAE_00060713","MEAE_00060713","Alias=augustus_masked-MeA_20160214_scaffold_1368-processed-gene-0.43","Protein of unknown function"
"40249","ENA|OLKM01001369|OLKM01001369.1 12737","OLKM01001369.1",12738,"MeA_20160214_scaffold_1368","OLKM01001369.1","maker","gene",4717,23972,".","-",".","ID=MEAE_00060713","MEAE_00060713","Alias=augustus_masked-MeA_20160214_scaffold_1368-processed-gene-0.43","Protein of unknown function"
"40250","ENA|OLKM01001369|OLKM01001369.1 39981","OLKM01001369.1",39982,"MeA_20160214_scaffold_1368","OLKM01001369.1","maker","gene",38598,43838,".","-",".","ID=MEAE_00060720","MEAE_00060720","Alias=augustus_masked-MeA_20160214_scaffold_1368-processed-gene-0.45","Protein of unknown function"
"40251","ENA|OLKM01001369|OLKM01001369.1 65758","OLKM01001369.1",65759,"MeA_20160214_scaffold_1368","OLKM01001369.1","maker","gene",51940,67767,".","-",".","ID=MEAE_00060723","MEAE_00060723","Alias=snap_masked-MeA_20160214_scaffold_1368-processed-gene-0.65","Protein of unknown function"
"40251.4","ENA|OLKM01001369|OLKM01001369.1 65758","OLKM01001369.1",65759,"MeA_20160214_scaffold_1368","OLKM01001369.1","maker","gene",61712,70654,".","+",".","ID=MEAE_00060724","MEAE_00060724","Alias=augustus_masked-MeA_20160214_scaffold_1368-processed-gene-0.39","Protein of unknown function"
"40252","ENA|OLKM01001370|OLKM01001370.1 26609","OLKM01001370.1",26610,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",598,50572,".","+",".","ID=MEAE_00060739","MEAE_00060739","Alias=snap_masked-MeA_20160214_scaffold_1369-processed-gene-0.54","Similar to DOCK11: Dedicator of cytokinesis protein 11 (Homo sapiens)"
"40252.2","ENA|OLKM01001370|OLKM01001370.1 26609","OLKM01001370.1",26610,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",25682,31615,".","-",".","ID=MEAE_00060742","MEAE_00060742","Alias=maker-MeA_20160214_scaffold_1369-snap-gene-0.86","Protein of unknown function"
"40253","ENA|OLKM01001370|OLKM01001370.1 40678","OLKM01001370.1",40679,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",598,50572,".","+",".","ID=MEAE_00060739","MEAE_00060739","Alias=snap_masked-MeA_20160214_scaffold_1369-processed-gene-0.54","Similar to DOCK11: Dedicator of cytokinesis protein 11 (Homo sapiens)"
"40254","ENA|OLKM01001370|OLKM01001370.1 40685","OLKM01001370.1",40686,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",598,50572,".","+",".","ID=MEAE_00060739","MEAE_00060739","Alias=snap_masked-MeA_20160214_scaffold_1369-processed-gene-0.54","Similar to DOCK11: Dedicator of cytokinesis protein 11 (Homo sapiens)"
"40255","ENA|OLKM01001370|OLKM01001370.1 40711","OLKM01001370.1",40712,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",598,50572,".","+",".","ID=MEAE_00060739","MEAE_00060739","Alias=snap_masked-MeA_20160214_scaffold_1369-processed-gene-0.54","Similar to DOCK11: Dedicator of cytokinesis protein 11 (Homo sapiens)"
"40256","ENA|OLKM01001370|OLKM01001370.1 40716","OLKM01001370.1",40717,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",598,50572,".","+",".","ID=MEAE_00060739","MEAE_00060739","Alias=snap_masked-MeA_20160214_scaffold_1369-processed-gene-0.54","Similar to DOCK11: Dedicator of cytokinesis protein 11 (Homo sapiens)"
"40257","ENA|OLKM01001370|OLKM01001370.1 40740","OLKM01001370.1",40741,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",598,50572,".","+",".","ID=MEAE_00060739","MEAE_00060739","Alias=snap_masked-MeA_20160214_scaffold_1369-processed-gene-0.54","Similar to DOCK11: Dedicator of cytokinesis protein 11 (Homo sapiens)"
"40258","ENA|OLKM01001370|OLKM01001370.1 40771","OLKM01001370.1",40772,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",598,50572,".","+",".","ID=MEAE_00060739","MEAE_00060739","Alias=snap_masked-MeA_20160214_scaffold_1369-processed-gene-0.54","Similar to DOCK11: Dedicator of cytokinesis protein 11 (Homo sapiens)"
"40259","ENA|OLKM01001370|OLKM01001370.1 40780","OLKM01001370.1",40781,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",598,50572,".","+",".","ID=MEAE_00060739","MEAE_00060739","Alias=snap_masked-MeA_20160214_scaffold_1369-processed-gene-0.54","Similar to DOCK11: Dedicator of cytokinesis protein 11 (Homo sapiens)"
"40260","ENA|OLKM01001370|OLKM01001370.1 40816","OLKM01001370.1",40817,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",598,50572,".","+",".","ID=MEAE_00060739","MEAE_00060739","Alias=snap_masked-MeA_20160214_scaffold_1369-processed-gene-0.54","Similar to DOCK11: Dedicator of cytokinesis protein 11 (Homo sapiens)"
"40261","ENA|OLKM01001370|OLKM01001370.1 40819","OLKM01001370.1",40820,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",598,50572,".","+",".","ID=MEAE_00060739","MEAE_00060739","Alias=snap_masked-MeA_20160214_scaffold_1369-processed-gene-0.54","Similar to DOCK11: Dedicator of cytokinesis protein 11 (Homo sapiens)"
"40262","ENA|OLKM01001370|OLKM01001370.1 94182","OLKM01001370.1",94183,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",83305,113759,".","+",".","ID=MEAE_00060747","MEAE_00060747","Alias=maker-MeA_20160214_scaffold_1369-snap-gene-0.82","Protein of unknown function"
"40263","ENA|OLKM01001370|OLKM01001370.1 94230","OLKM01001370.1",94231,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",83305,113759,".","+",".","ID=MEAE_00060747","MEAE_00060747","Alias=maker-MeA_20160214_scaffold_1369-snap-gene-0.82","Protein of unknown function"
"40264","ENA|OLKM01001370|OLKM01001370.1 94367","OLKM01001370.1",94368,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",83305,113759,".","+",".","ID=MEAE_00060747","MEAE_00060747","Alias=maker-MeA_20160214_scaffold_1369-snap-gene-0.82","Protein of unknown function"
"40265","ENA|OLKM01001370|OLKM01001370.1 94403","OLKM01001370.1",94404,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",83305,113759,".","+",".","ID=MEAE_00060747","MEAE_00060747","Alias=maker-MeA_20160214_scaffold_1369-snap-gene-0.82","Protein of unknown function"
"40266","ENA|OLKM01001370|OLKM01001370.1 98662","OLKM01001370.1",98663,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",83305,113759,".","+",".","ID=MEAE_00060747","MEAE_00060747","Alias=maker-MeA_20160214_scaffold_1369-snap-gene-0.82","Protein of unknown function"
"40267","ENA|OLKM01001370|OLKM01001370.1 98693","OLKM01001370.1",98694,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",83305,113759,".","+",".","ID=MEAE_00060747","MEAE_00060747","Alias=maker-MeA_20160214_scaffold_1369-snap-gene-0.82","Protein of unknown function"
"40268","ENA|OLKM01001370|OLKM01001370.1 98729","OLKM01001370.1",98730,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",83305,113759,".","+",".","ID=MEAE_00060747","MEAE_00060747","Alias=maker-MeA_20160214_scaffold_1369-snap-gene-0.82","Protein of unknown function"
"40269","ENA|OLKM01001370|OLKM01001370.1 98731","OLKM01001370.1",98732,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",83305,113759,".","+",".","ID=MEAE_00060747","MEAE_00060747","Alias=maker-MeA_20160214_scaffold_1369-snap-gene-0.82","Protein of unknown function"
"40270","ENA|OLKM01001370|OLKM01001370.1 124898","OLKM01001370.1",124899,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",122187,124918,".","+",".","ID=MEAE_00060751","MEAE_00060751","Alias=genemark-MeA_20160214_scaffold_1369-processed-gene-0.20","Protein of unknown function"
"40271","ENA|OLKM01001370|OLKM01001370.1 124908","OLKM01001370.1",124909,"MeA_20160214_scaffold_1369","OLKM01001370.1","maker","gene",122187,124918,".","+",".","ID=MEAE_00060751","MEAE_00060751","Alias=genemark-MeA_20160214_scaffold_1369-processed-gene-0.20","Protein of unknown function"
"40272","ENA|OLKM01001371|OLKM01001371.1 24655","OLKM01001371.1",24656,"MeA_20160214_scaffold_1370","OLKM01001371.1","maker","gene",15662,40813,".","+",".","ID=MEAE_00060757","MEAE_00060757","Alias=maker-MeA_20160214_scaffold_1370-augustus-gene-0.63","Similar to Nlrp12: NACHT%2C LRR and PYD domains-containing protein 12 (Mus musculus)"
"40273","ENA|OLKM01001371|OLKM01001371.1 25351","OLKM01001371.1",25352,"MeA_20160214_scaffold_1370","OLKM01001371.1","maker","gene",15662,40813,".","+",".","ID=MEAE_00060757","MEAE_00060757","Alias=maker-MeA_20160214_scaffold_1370-augustus-gene-0.63","Similar to Nlrp12: NACHT%2C LRR and PYD domains-containing protein 12 (Mus musculus)"
"40275","ENA|OLKM01001371|OLKM01001371.1 73350","OLKM01001371.1",73351,"MeA_20160214_scaffold_1370","OLKM01001371.1","maker","gene",72618,78468,".","+",".","ID=MEAE_00060765","MEAE_00060765","Alias=maker-MeA_20160214_scaffold_1370-snap-gene-0.72","Protein of unknown function"
"40275.4","ENA|OLKM01001371|OLKM01001371.1 73350","OLKM01001371.1",73351,"MeA_20160214_scaffold_1370","OLKM01001371.1","maker","gene",57854,126091,".","-",".","ID=MEAE_00060760","MEAE_00060760","Alias=maker-MeA_20160214_scaffold_1370-snap-gene-0.81","Similar to MAP4: Microtubule-associated protein 4 (Homo sapiens)"
"40276","ENA|OLKM01001371|OLKM01001371.1 77812","OLKM01001371.1",77813,"MeA_20160214_scaffold_1370","OLKM01001371.1","maker","gene",72618,78468,".","+",".","ID=MEAE_00060765","MEAE_00060765","Alias=maker-MeA_20160214_scaffold_1370-snap-gene-0.72","Protein of unknown function"
"40276.2","ENA|OLKM01001371|OLKM01001371.1 77812","OLKM01001371.1",77813,"MeA_20160214_scaffold_1370","OLKM01001371.1","maker","gene",57854,126091,".","-",".","ID=MEAE_00060760","MEAE_00060760","Alias=maker-MeA_20160214_scaffold_1370-snap-gene-0.81","Similar to MAP4: Microtubule-associated protein 4 (Homo sapiens)"
"40277","ENA|OLKM01001371|OLKM01001371.1 77830","OLKM01001371.1",77831,"MeA_20160214_scaffold_1370","OLKM01001371.1","maker","gene",72618,78468,".","+",".","ID=MEAE_00060765","MEAE_00060765","Alias=maker-MeA_20160214_scaffold_1370-snap-gene-0.72","Protein of unknown function"
"40277.2","ENA|OLKM01001371|OLKM01001371.1 77830","OLKM01001371.1",77831,"MeA_20160214_scaffold_1370","OLKM01001371.1","maker","gene",57854,126091,".","-",".","ID=MEAE_00060760","MEAE_00060760","Alias=maker-MeA_20160214_scaffold_1370-snap-gene-0.81","Similar to MAP4: Microtubule-associated protein 4 (Homo sapiens)"
"40278","ENA|OLKM01001371|OLKM01001371.1 140438","OLKM01001371.1",140439,"MeA_20160214_scaffold_1370","OLKM01001371.1","maker","gene",134378,141222,".","-",".","ID=MEAE_00060773","MEAE_00060773","Alias=maker-MeA_20160214_scaffold_1370-augustus-gene-0.68","Similar to Kcnh2: Potassium voltage-gated channel subfamily H member 2 (Rattus norvegicus)"
"40278.4","ENA|OLKM01001371|OLKM01001371.1 140438","OLKM01001371.1",140439,"MeA_20160214_scaffold_1370","OLKM01001371.1","maker","gene",135560,141219,".","+",".","ID=MEAE_00060774","MEAE_00060774","Alias=snap_masked-MeA_20160214_scaffold_1370-processed-gene-0.54","Protein of unknown function"
"40279","ENA|OLKM01001372|OLKM01001372.1 20855","OLKM01001372.1",20856,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",20252,22879,".","+",".","ID=MEAE_00060779","MEAE_00060779","Alias=augustus_masked-MeA_20160214_scaffold_1371-processed-gene-0.48","Protein of unknown function"
"40280","ENA|OLKM01001372|OLKM01001372.1 22749","OLKM01001372.1",22750,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",22637,77174,".","-",".","ID=MEAE_00060780","MEAE_00060780","Alias=maker-MeA_20160214_scaffold_1371-snap-gene-0.112","Similar to Ddx17: Probable ATP-dependent RNA helicase DDX17 (Mus musculus)"
"40280.4","ENA|OLKM01001372|OLKM01001372.1 22749","OLKM01001372.1",22750,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",20252,22879,".","+",".","ID=MEAE_00060779","MEAE_00060779","Alias=augustus_masked-MeA_20160214_scaffold_1371-processed-gene-0.48","Protein of unknown function"
"40281","ENA|OLKM01001372|OLKM01001372.1 30939","OLKM01001372.1",30940,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",22637,77174,".","-",".","ID=MEAE_00060780","MEAE_00060780","Alias=maker-MeA_20160214_scaffold_1371-snap-gene-0.112","Similar to Ddx17: Probable ATP-dependent RNA helicase DDX17 (Mus musculus)"
"40281.2","ENA|OLKM01001372|OLKM01001372.1 30939","OLKM01001372.1",30940,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",27136,31297,".","+",".","ID=MEAE_00060782","MEAE_00060782","Alias=snap_masked-MeA_20160214_scaffold_1371-processed-gene-0.63","Protein of unknown function"
"40282","ENA|OLKM01001372|OLKM01001372.1 38011","OLKM01001372.1",38012,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",33648,46756,".","+",".","ID=MEAE_00060783","MEAE_00060783","Alias=maker-MeA_20160214_scaffold_1371-augustus-gene-0.96","Similar to GGA1: ADP-ribosylation factor-binding protein GGA1 (Homo sapiens)"
"40282.2","ENA|OLKM01001372|OLKM01001372.1 38011","OLKM01001372.1",38012,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",22637,77174,".","-",".","ID=MEAE_00060780","MEAE_00060780","Alias=maker-MeA_20160214_scaffold_1371-snap-gene-0.112","Similar to Ddx17: Probable ATP-dependent RNA helicase DDX17 (Mus musculus)"
"40283","ENA|OLKM01001372|OLKM01001372.1 38453","OLKM01001372.1",38454,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",33648,46756,".","+",".","ID=MEAE_00060783","MEAE_00060783","Alias=maker-MeA_20160214_scaffold_1371-augustus-gene-0.96","Similar to GGA1: ADP-ribosylation factor-binding protein GGA1 (Homo sapiens)"
"40283.2","ENA|OLKM01001372|OLKM01001372.1 38453","OLKM01001372.1",38454,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",22637,77174,".","-",".","ID=MEAE_00060780","MEAE_00060780","Alias=maker-MeA_20160214_scaffold_1371-snap-gene-0.112","Similar to Ddx17: Probable ATP-dependent RNA helicase DDX17 (Mus musculus)"
"40284","ENA|OLKM01001372|OLKM01001372.1 38553","OLKM01001372.1",38554,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",33648,46756,".","+",".","ID=MEAE_00060783","MEAE_00060783","Alias=maker-MeA_20160214_scaffold_1371-augustus-gene-0.96","Similar to GGA1: ADP-ribosylation factor-binding protein GGA1 (Homo sapiens)"
"40284.2","ENA|OLKM01001372|OLKM01001372.1 38553","OLKM01001372.1",38554,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",22637,77174,".","-",".","ID=MEAE_00060780","MEAE_00060780","Alias=maker-MeA_20160214_scaffold_1371-snap-gene-0.112","Similar to Ddx17: Probable ATP-dependent RNA helicase DDX17 (Mus musculus)"
"40285","ENA|OLKM01001372|OLKM01001372.1 41360","OLKM01001372.1",41361,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",33648,46756,".","+",".","ID=MEAE_00060783","MEAE_00060783","Alias=maker-MeA_20160214_scaffold_1371-augustus-gene-0.96","Similar to GGA1: ADP-ribosylation factor-binding protein GGA1 (Homo sapiens)"
"40285.2","ENA|OLKM01001372|OLKM01001372.1 41360","OLKM01001372.1",41361,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",22637,77174,".","-",".","ID=MEAE_00060780","MEAE_00060780","Alias=maker-MeA_20160214_scaffold_1371-snap-gene-0.112","Similar to Ddx17: Probable ATP-dependent RNA helicase DDX17 (Mus musculus)"
"40286","ENA|OLKM01001372|OLKM01001372.1 41434","OLKM01001372.1",41435,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",33648,46756,".","+",".","ID=MEAE_00060783","MEAE_00060783","Alias=maker-MeA_20160214_scaffold_1371-augustus-gene-0.96","Similar to GGA1: ADP-ribosylation factor-binding protein GGA1 (Homo sapiens)"
"40286.2","ENA|OLKM01001372|OLKM01001372.1 41434","OLKM01001372.1",41435,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",22637,77174,".","-",".","ID=MEAE_00060780","MEAE_00060780","Alias=maker-MeA_20160214_scaffold_1371-snap-gene-0.112","Similar to Ddx17: Probable ATP-dependent RNA helicase DDX17 (Mus musculus)"
"40287","ENA|OLKM01001372|OLKM01001372.1 55612","OLKM01001372.1",55613,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",22637,77174,".","-",".","ID=MEAE_00060780","MEAE_00060780","Alias=maker-MeA_20160214_scaffold_1371-snap-gene-0.112","Similar to Ddx17: Probable ATP-dependent RNA helicase DDX17 (Mus musculus)"
"40287.2","ENA|OLKM01001372|OLKM01001372.1 55612","OLKM01001372.1",55613,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",54748,57451,".","+",".","ID=MEAE_00060786","MEAE_00060786","Alias=snap_masked-MeA_20160214_scaffold_1371-processed-gene-0.67","Protein of unknown function"
"40288","ENA|OLKM01001372|OLKM01001372.1 89345","OLKM01001372.1",89346,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",80986,89856,".","+",".","ID=MEAE_00060790","MEAE_00060790","Alias=snap_masked-MeA_20160214_scaffold_1371-processed-gene-0.70","Protein of unknown function"
"40289","ENA|OLKM01001372|OLKM01001372.1 89354","OLKM01001372.1",89355,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",80986,89856,".","+",".","ID=MEAE_00060790","MEAE_00060790","Alias=snap_masked-MeA_20160214_scaffold_1371-processed-gene-0.70","Protein of unknown function"
"40290","ENA|OLKM01001372|OLKM01001372.1 104516","OLKM01001372.1",104517,"MeA_20160214_scaffold_1371","OLKM01001372.1","maker","gene",95202,110409,".","-",".","ID=MEAE_00060791","MEAE_00060791","Alias=maker-MeA_20160214_scaffold_1371-snap-gene-0.114","Similar to TNRC6B: Trinucleotide repeat-containing gene 6B protein (Homo sapiens)"
