"","Loc","scaffold","position","gff_scaffold","scaffold.1","V2","feature_type","start","end","V6","V7","V8","ID","Name","Alias","Note"
"4180","ENA|OLKM01007292|OLKM01007292.1 5914","OLKM01007292.1",5915,"MeA_20160214_scaffold_7291","OLKM01007292.1","maker","gene",1310,6978,".","-",".","ID=MEAE_00094875","MEAE_00094875","Alias=maker-MeA_20160214_scaffold_7291-snap-gene-0.9","Protein of unknown function"
"4185","ENA|OLKM01007309|OLKM01007309.1 9974","OLKM01007309.1",9975,"MeA_20160214_scaffold_7308","OLKM01007309.1","maker","gene",8254,11792,".","+",".","ID=MEAE_00094907","MEAE_00094907","Alias=snap_masked-MeA_20160214_scaffold_7308-processed-gene-0.5","Protein of unknown function"
"4186","ENA|OLKM01007309|OLKM01007309.1 10035","OLKM01007309.1",10036,"MeA_20160214_scaffold_7308","OLKM01007309.1","maker","gene",8254,11792,".","+",".","ID=MEAE_00094907","MEAE_00094907","Alias=snap_masked-MeA_20160214_scaffold_7308-processed-gene-0.5","Protein of unknown function"
"4187","ENA|OLKM01007313|OLKM01007313.1 4002","OLKM01007313.1",4003,"MeA_20160214_scaffold_7312","OLKM01007313.1","maker","gene",807,6025,".","-",".","ID=MEAE_00094918","MEAE_00094918","Alias=maker-MeA_20160214_scaffold_7312-snap-gene-0.8","Protein of unknown function"
"4192","ENA|OLKM01007323|OLKM01007323.1 3420","OLKM01007323.1",3421,"MeA_20160214_scaffold_7322","OLKM01007323.1","maker","gene",31,3977,".","+",".","ID=MEAE_00094939","MEAE_00094939","Alias=maker-MeA_20160214_scaffold_7322-snap-gene-0.4","Protein of unknown function"
"4193","ENA|OLKM01007325|OLKM01007325.1 8362","OLKM01007325.1",8363,"MeA_20160214_scaffold_7324","OLKM01007325.1","maker","gene",8229,8426,".","-",".","ID=MEAE_00094941","MEAE_00094941","Alias=snap_masked-MeA_20160214_scaffold_7324-processed-gene-0.3","Protein of unknown function"
"4211","ENA|OLKM01007349|OLKM01007349.1 3810","OLKM01007349.1",3811,"MeA_20160214_scaffold_7348","OLKM01007349.1","maker","gene",2499,4651,".","+",".","ID=MEAE_00094978","MEAE_00094978","Alias=snap_masked-MeA_20160214_scaffold_7348-processed-gene-0.7","Protein of unknown function"
"4211.2","ENA|OLKM01007349|OLKM01007349.1 3810","OLKM01007349.1",3811,"MeA_20160214_scaffold_7348","OLKM01007349.1","maker","gene",2288,8147,".","-",".","ID=MEAE_00094977","MEAE_00094977","Alias=augustus_masked-MeA_20160214_scaffold_7348-processed-gene-0.5","Protein of unknown function"
"4213","ENA|OLKM01007372|OLKM01007372.1 7340","OLKM01007372.1",7341,"MeA_20160214_scaffold_7371","OLKM01007372.1","maker","gene",4611,10045,".","-",".","ID=MEAE_00095016","MEAE_00095016","Alias=snap_masked-MeA_20160214_scaffold_7371-processed-gene-0.7","Protein of unknown function"
"4214","ENA|OLKM01007372|OLKM01007372.1 7392","OLKM01007372.1",7393,"MeA_20160214_scaffold_7371","OLKM01007372.1","maker","gene",4611,10045,".","-",".","ID=MEAE_00095016","MEAE_00095016","Alias=snap_masked-MeA_20160214_scaffold_7371-processed-gene-0.7","Protein of unknown function"
"4219","ENA|OLKM01007391|OLKM01007391.1 4551","OLKM01007391.1",4552,"MeA_20160214_scaffold_7390","OLKM01007391.1","maker","gene",3631,10519,".","-",".","ID=MEAE_00095045","MEAE_00095045","Alias=maker-MeA_20160214_scaffold_7390-augustus-gene-0.5","Similar to NLRC3: Protein NLRC3 (Homo sapiens)"
"4222","ENA|OLKM01007398|OLKM01007398.1 7583","OLKM01007398.1",7584,"MeA_20160214_scaffold_7397","OLKM01007398.1","maker","gene",5238,9891,".","+",".","ID=MEAE_00095058","MEAE_00095058","Alias=snap_masked-MeA_20160214_scaffold_7397-processed-gene-0.5","Protein of unknown function"
"4223","ENA|OLKM01007402|OLKM01007402.1 1579","OLKM01007402.1",1580,"MeA_20160214_scaffold_7401","OLKM01007402.1","maker","gene",727,7352,".","+",".","ID=MEAE_00095067","MEAE_00095067","Alias=maker-MeA_20160214_scaffold_7401-snap-gene-0.6","Similar to MR1: Major histocompatibility complex class I-related gene protein (Bos taurus)"
"4223.4","ENA|OLKM01007402|OLKM01007402.1 1579","OLKM01007402.1",1580,"MeA_20160214_scaffold_7401","OLKM01007402.1","maker","gene",813,3008,".","-",".","ID=MEAE_00095068","MEAE_00095068","Alias=snap_masked-MeA_20160214_scaffold_7401-processed-gene-0.4","Protein of unknown function"
"4224","ENA|OLKM01007402|OLKM01007402.1 1669","OLKM01007402.1",1670,"MeA_20160214_scaffold_7401","OLKM01007402.1","maker","gene",727,7352,".","+",".","ID=MEAE_00095067","MEAE_00095067","Alias=maker-MeA_20160214_scaffold_7401-snap-gene-0.6","Similar to MR1: Major histocompatibility complex class I-related gene protein (Bos taurus)"
"4224.4","ENA|OLKM01007402|OLKM01007402.1 1669","OLKM01007402.1",1670,"MeA_20160214_scaffold_7401","OLKM01007402.1","maker","gene",813,3008,".","-",".","ID=MEAE_00095068","MEAE_00095068","Alias=snap_masked-MeA_20160214_scaffold_7401-processed-gene-0.4","Protein of unknown function"
"4225","ENA|OLKM01007402|OLKM01007402.1 1723","OLKM01007402.1",1724,"MeA_20160214_scaffold_7401","OLKM01007402.1","maker","gene",727,7352,".","+",".","ID=MEAE_00095067","MEAE_00095067","Alias=maker-MeA_20160214_scaffold_7401-snap-gene-0.6","Similar to MR1: Major histocompatibility complex class I-related gene protein (Bos taurus)"
"4225.4","ENA|OLKM01007402|OLKM01007402.1 1723","OLKM01007402.1",1724,"MeA_20160214_scaffold_7401","OLKM01007402.1","maker","gene",813,3008,".","-",".","ID=MEAE_00095068","MEAE_00095068","Alias=snap_masked-MeA_20160214_scaffold_7401-processed-gene-0.4","Protein of unknown function"
"4226","ENA|OLKM01007402|OLKM01007402.1 2035","OLKM01007402.1",2036,"MeA_20160214_scaffold_7401","OLKM01007402.1","maker","gene",727,7352,".","+",".","ID=MEAE_00095067","MEAE_00095067","Alias=maker-MeA_20160214_scaffold_7401-snap-gene-0.6","Similar to MR1: Major histocompatibility complex class I-related gene protein (Bos taurus)"
"4226.2","ENA|OLKM01007402|OLKM01007402.1 2035","OLKM01007402.1",2036,"MeA_20160214_scaffold_7401","OLKM01007402.1","maker","gene",813,3008,".","-",".","ID=MEAE_00095068","MEAE_00095068","Alias=snap_masked-MeA_20160214_scaffold_7401-processed-gene-0.4","Protein of unknown function"
"4227","ENA|OLKM01007402|OLKM01007402.1 2152","OLKM01007402.1",2153,"MeA_20160214_scaffold_7401","OLKM01007402.1","maker","gene",727,7352,".","+",".","ID=MEAE_00095067","MEAE_00095067","Alias=maker-MeA_20160214_scaffold_7401-snap-gene-0.6","Similar to MR1: Major histocompatibility complex class I-related gene protein (Bos taurus)"
"4227.4","ENA|OLKM01007402|OLKM01007402.1 2152","OLKM01007402.1",2153,"MeA_20160214_scaffold_7401","OLKM01007402.1","maker","gene",813,3008,".","-",".","ID=MEAE_00095068","MEAE_00095068","Alias=snap_masked-MeA_20160214_scaffold_7401-processed-gene-0.4","Protein of unknown function"
"4228","ENA|OLKM01007402|OLKM01007402.1 5332","OLKM01007402.1",5333,"MeA_20160214_scaffold_7401","OLKM01007402.1","maker","gene",727,7352,".","+",".","ID=MEAE_00095067","MEAE_00095067","Alias=maker-MeA_20160214_scaffold_7401-snap-gene-0.6","Similar to MR1: Major histocompatibility complex class I-related gene protein (Bos taurus)"
"4231","ENA|OLKM01007403|OLKM01007403.1 2011","OLKM01007403.1",2012,"MeA_20160214_scaffold_7402","OLKM01007403.1","maker","gene",1909,6967,".","+",".","ID=MEAE_00095069","MEAE_00095069","Alias=maker-MeA_20160214_scaffold_7402-snap-gene-0.5","Protein of unknown function"
"4231.4","ENA|OLKM01007403|OLKM01007403.1 2011","OLKM01007403.1",2012,"MeA_20160214_scaffold_7402","OLKM01007403.1","maker","gene",1913,6936,".","-",".","ID=MEAE_00095070","MEAE_00095070","Alias=augustus_masked-MeA_20160214_scaffold_7402-processed-gene-0.3","Protein of unknown function"
"4239","ENA|OLKM01007426|OLKM01007426.1 10425","OLKM01007426.1",10426,"MeA_20160214_scaffold_7425","OLKM01007426.1","maker","gene",10297,10713,".","-",".","ID=MEAE_00095107","MEAE_00095107","Alias=snap_masked-MeA_20160214_scaffold_7425-processed-gene-0.6","Protein of unknown function"
"4247","ENA|OLKM01007437|OLKM01007437.1 1962","OLKM01007437.1",1963,"MeA_20160214_scaffold_7436","OLKM01007437.1","maker","gene",29,2312,".","+",".","ID=MEAE_00095132","MEAE_00095132","Alias=maker-MeA_20160214_scaffold_7436-snap-gene-0.4","Similar to G2e3: G2/M phase-specific E3 ubiquitin-protein ligase (Mus musculus)"
"4260","ENA|OLKM01007451|OLKM01007451.1 5805","OLKM01007451.1",5806,"MeA_20160214_scaffold_7450","OLKM01007451.1","maker","gene",5349,8066,".","-",".","ID=MEAE_00095158","MEAE_00095158","Alias=maker-MeA_20160214_scaffold_7450-snap-gene-0.11","Protein of unknown function"
"4262","ENA|OLKM01007456|OLKM01007456.1 2562","OLKM01007456.1",2563,"MeA_20160214_scaffold_7455","OLKM01007456.1","maker","gene",1474,9476,".","-",".","ID=MEAE_00095164","MEAE_00095164","Alias=maker-MeA_20160214_scaffold_7455-snap-gene-0.7","Protein of unknown function"
"4263","ENA|OLKM01007458|OLKM01007458.1 623","OLKM01007458.1",624,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",135,3220,".","-",".","ID=MEAE_00095168","MEAE_00095168","Alias=snap_masked-MeA_20160214_scaffold_7457-processed-gene-0.7","Protein of unknown function"
"4264","ENA|OLKM01007458|OLKM01007458.1 640","OLKM01007458.1",641,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",135,3220,".","-",".","ID=MEAE_00095168","MEAE_00095168","Alias=snap_masked-MeA_20160214_scaffold_7457-processed-gene-0.7","Protein of unknown function"
"4265","ENA|OLKM01007458|OLKM01007458.1 667","OLKM01007458.1",668,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",135,3220,".","-",".","ID=MEAE_00095168","MEAE_00095168","Alias=snap_masked-MeA_20160214_scaffold_7457-processed-gene-0.7","Protein of unknown function"
"4266","ENA|OLKM01007458|OLKM01007458.1 673","OLKM01007458.1",674,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",135,3220,".","-",".","ID=MEAE_00095168","MEAE_00095168","Alias=snap_masked-MeA_20160214_scaffold_7457-processed-gene-0.7","Protein of unknown function"
"4267","ENA|OLKM01007458|OLKM01007458.1 957","OLKM01007458.1",958,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",135,3220,".","-",".","ID=MEAE_00095168","MEAE_00095168","Alias=snap_masked-MeA_20160214_scaffold_7457-processed-gene-0.7","Protein of unknown function"
"4268","ENA|OLKM01007458|OLKM01007458.1 1064","OLKM01007458.1",1065,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",135,3220,".","-",".","ID=MEAE_00095168","MEAE_00095168","Alias=snap_masked-MeA_20160214_scaffold_7457-processed-gene-0.7","Protein of unknown function"
"4269","ENA|OLKM01007458|OLKM01007458.1 1228","OLKM01007458.1",1229,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",135,3220,".","-",".","ID=MEAE_00095168","MEAE_00095168","Alias=snap_masked-MeA_20160214_scaffold_7457-processed-gene-0.7","Protein of unknown function"
"4270","ENA|OLKM01007458|OLKM01007458.1 1393","OLKM01007458.1",1394,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",135,3220,".","-",".","ID=MEAE_00095168","MEAE_00095168","Alias=snap_masked-MeA_20160214_scaffold_7457-processed-gene-0.7","Protein of unknown function"
"4271","ENA|OLKM01007458|OLKM01007458.1 1894","OLKM01007458.1",1895,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",135,3220,".","-",".","ID=MEAE_00095168","MEAE_00095168","Alias=snap_masked-MeA_20160214_scaffold_7457-processed-gene-0.7","Protein of unknown function"
"4272","ENA|OLKM01007458|OLKM01007458.1 2109","OLKM01007458.1",2110,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",135,3220,".","-",".","ID=MEAE_00095168","MEAE_00095168","Alias=snap_masked-MeA_20160214_scaffold_7457-processed-gene-0.7","Protein of unknown function"
"4273","ENA|OLKM01007458|OLKM01007458.1 2304","OLKM01007458.1",2305,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",135,3220,".","-",".","ID=MEAE_00095168","MEAE_00095168","Alias=snap_masked-MeA_20160214_scaffold_7457-processed-gene-0.7","Protein of unknown function"
"4274","ENA|OLKM01007458|OLKM01007458.1 2725","OLKM01007458.1",2726,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",135,3220,".","-",".","ID=MEAE_00095168","MEAE_00095168","Alias=snap_masked-MeA_20160214_scaffold_7457-processed-gene-0.7","Protein of unknown function"
"4275","ENA|OLKM01007458|OLKM01007458.1 2875","OLKM01007458.1",2876,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",135,3220,".","-",".","ID=MEAE_00095168","MEAE_00095168","Alias=snap_masked-MeA_20160214_scaffold_7457-processed-gene-0.7","Protein of unknown function"
"4276","ENA|OLKM01007458|OLKM01007458.1 2894","OLKM01007458.1",2895,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",135,3220,".","-",".","ID=MEAE_00095168","MEAE_00095168","Alias=snap_masked-MeA_20160214_scaffold_7457-processed-gene-0.7","Protein of unknown function"
"4277","ENA|OLKM01007458|OLKM01007458.1 2952","OLKM01007458.1",2953,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",135,3220,".","-",".","ID=MEAE_00095168","MEAE_00095168","Alias=snap_masked-MeA_20160214_scaffold_7457-processed-gene-0.7","Protein of unknown function"
"4278","ENA|OLKM01007458|OLKM01007458.1 3787","OLKM01007458.1",3788,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",3108,8849,".","+",".","ID=MEAE_00095169","MEAE_00095169","Alias=genemark-MeA_20160214_scaffold_7457-processed-gene-0.0","Protein of unknown function"
"4279","ENA|OLKM01007458|OLKM01007458.1 5989","OLKM01007458.1",5990,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",3108,8849,".","+",".","ID=MEAE_00095169","MEAE_00095169","Alias=genemark-MeA_20160214_scaffold_7457-processed-gene-0.0","Protein of unknown function"
"4280","ENA|OLKM01007458|OLKM01007458.1 6462","OLKM01007458.1",6463,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",3108,8849,".","+",".","ID=MEAE_00095169","MEAE_00095169","Alias=genemark-MeA_20160214_scaffold_7457-processed-gene-0.0","Protein of unknown function"
"4280.4","ENA|OLKM01007458|OLKM01007458.1 6462","OLKM01007458.1",6463,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",6050,9862,".","-",".","ID=MEAE_00095170","MEAE_00095170","Alias=maker-MeA_20160214_scaffold_7457-augustus-gene-0.9","Protein of unknown function"
"4281","ENA|OLKM01007458|OLKM01007458.1 6497","OLKM01007458.1",6498,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",3108,8849,".","+",".","ID=MEAE_00095169","MEAE_00095169","Alias=genemark-MeA_20160214_scaffold_7457-processed-gene-0.0","Protein of unknown function"
"4281.2","ENA|OLKM01007458|OLKM01007458.1 6497","OLKM01007458.1",6498,"MeA_20160214_scaffold_7457","OLKM01007458.1","maker","gene",6050,9862,".","-",".","ID=MEAE_00095170","MEAE_00095170","Alias=maker-MeA_20160214_scaffold_7457-augustus-gene-0.9","Protein of unknown function"
"4282","ENA|OLKM01007459|OLKM01007459.1 2297","OLKM01007459.1",2298,"MeA_20160214_scaffold_7458","OLKM01007459.1","maker","gene",2265,3873,".","-",".","ID=MEAE_00095172","MEAE_00095172","Alias=maker-MeA_20160214_scaffold_7458-augustus-gene-0.4","Protein of unknown function"
"4282.4","ENA|OLKM01007459|OLKM01007459.1 2297","OLKM01007459.1",2298,"MeA_20160214_scaffold_7458","OLKM01007459.1","maker","gene",2173,3755,".","+",".","ID=MEAE_00095171","MEAE_00095171","Alias=augustus_masked-MeA_20160214_scaffold_7458-processed-gene-0.2","Protein of unknown function"
"4283","ENA|OLKM01007468|OLKM01007468.1 1033","OLKM01007468.1",1034,"MeA_20160214_scaffold_7467","OLKM01007468.1","maker","gene",34,9694,".","-",".","ID=MEAE_00095192","MEAE_00095192","Alias=maker-MeA_20160214_scaffold_7467-augustus-gene-0.7","Protein of unknown function"
"4284","ENA|OLKM01007468|OLKM01007468.1 1580","OLKM01007468.1",1581,"MeA_20160214_scaffold_7467","OLKM01007468.1","maker","gene",34,9694,".","-",".","ID=MEAE_00095192","MEAE_00095192","Alias=maker-MeA_20160214_scaffold_7467-augustus-gene-0.7","Protein of unknown function"
"4285","ENA|OLKM01007468|OLKM01007468.1 1643","OLKM01007468.1",1644,"MeA_20160214_scaffold_7467","OLKM01007468.1","maker","gene",34,9694,".","-",".","ID=MEAE_00095192","MEAE_00095192","Alias=maker-MeA_20160214_scaffold_7467-augustus-gene-0.7","Protein of unknown function"
"4286","ENA|OLKM01007468|OLKM01007468.1 1673","OLKM01007468.1",1674,"MeA_20160214_scaffold_7467","OLKM01007468.1","maker","gene",34,9694,".","-",".","ID=MEAE_00095192","MEAE_00095192","Alias=maker-MeA_20160214_scaffold_7467-augustus-gene-0.7","Protein of unknown function"
"4287","ENA|OLKM01007468|OLKM01007468.1 1683","OLKM01007468.1",1684,"MeA_20160214_scaffold_7467","OLKM01007468.1","maker","gene",34,9694,".","-",".","ID=MEAE_00095192","MEAE_00095192","Alias=maker-MeA_20160214_scaffold_7467-augustus-gene-0.7","Protein of unknown function"
"4288","ENA|OLKM01007468|OLKM01007468.1 2588","OLKM01007468.1",2589,"MeA_20160214_scaffold_7467","OLKM01007468.1","maker","gene",34,9694,".","-",".","ID=MEAE_00095192","MEAE_00095192","Alias=maker-MeA_20160214_scaffold_7467-augustus-gene-0.7","Protein of unknown function"
"4289","ENA|OLKM01007468|OLKM01007468.1 2700","OLKM01007468.1",2701,"MeA_20160214_scaffold_7467","OLKM01007468.1","maker","gene",34,9694,".","-",".","ID=MEAE_00095192","MEAE_00095192","Alias=maker-MeA_20160214_scaffold_7467-augustus-gene-0.7","Protein of unknown function"
"4290","ENA|OLKM01007468|OLKM01007468.1 3582","OLKM01007468.1",3583,"MeA_20160214_scaffold_7467","OLKM01007468.1","maker","gene",34,9694,".","-",".","ID=MEAE_00095192","MEAE_00095192","Alias=maker-MeA_20160214_scaffold_7467-augustus-gene-0.7","Protein of unknown function"
"4304","ENA|OLKM01007478|OLKM01007478.1 4721","OLKM01007478.1",4722,"MeA_20160214_scaffold_7477","OLKM01007478.1","maker","gene",1011,10500,".","-",".","ID=MEAE_00095216","MEAE_00095216","Alias=maker-MeA_20160214_scaffold_7477-snap-gene-0.11","Protein of unknown function"
"4304.2","ENA|OLKM01007478|OLKM01007478.1 4721","OLKM01007478.1",4722,"MeA_20160214_scaffold_7477","OLKM01007478.1","maker","gene",531,4980,".","+",".","ID=MEAE_00095215","MEAE_00095215","Alias=snap_masked-MeA_20160214_scaffold_7477-processed-gene-0.5","Protein of unknown function"
"4305","ENA|OLKM01007478|OLKM01007478.1 4814","OLKM01007478.1",4815,"MeA_20160214_scaffold_7477","OLKM01007478.1","maker","gene",1011,10500,".","-",".","ID=MEAE_00095216","MEAE_00095216","Alias=maker-MeA_20160214_scaffold_7477-snap-gene-0.11","Protein of unknown function"
"4305.2","ENA|OLKM01007478|OLKM01007478.1 4814","OLKM01007478.1",4815,"MeA_20160214_scaffold_7477","OLKM01007478.1","maker","gene",531,4980,".","+",".","ID=MEAE_00095215","MEAE_00095215","Alias=snap_masked-MeA_20160214_scaffold_7477-processed-gene-0.5","Protein of unknown function"
"4306","ENA|OLKM01007482|OLKM01007482.1 6083","OLKM01007482.1",6084,"MeA_20160214_scaffold_7481","OLKM01007482.1","maker","gene",1322,11665,".","+",".","ID=MEAE_00095229","MEAE_00095229","Alias=snap_masked-MeA_20160214_scaffold_7481-processed-gene-0.5","Protein of unknown function"
"4322","ENA|OLKM01007587|OLKM01007587.1 59","OLKM01007587.1",60,"MeA_20160214_scaffold_7586","OLKM01007587.1","maker","gene",1,231,".","-",".","ID=MEAE_00095397","MEAE_00095397","Alias=augustus_masked-MeA_20160214_scaffold_7586-processed-gene-0.3","Protein of unknown function"
"4325","ENA|OLKM01007587|OLKM01007587.1 685","OLKM01007587.1",686,"MeA_20160214_scaffold_7586","OLKM01007587.1","maker","gene",414,2633,".","+",".","ID=MEAE_00095399","MEAE_00095399","Alias=snap_masked-MeA_20160214_scaffold_7586-processed-gene-0.7","Protein of unknown function"
"4326","ENA|OLKM01007587|OLKM01007587.1 791","OLKM01007587.1",792,"MeA_20160214_scaffold_7586","OLKM01007587.1","maker","gene",414,2633,".","+",".","ID=MEAE_00095399","MEAE_00095399","Alias=snap_masked-MeA_20160214_scaffold_7586-processed-gene-0.7","Protein of unknown function"
"4327","ENA|OLKM01007587|OLKM01007587.1 1333","OLKM01007587.1",1334,"MeA_20160214_scaffold_7586","OLKM01007587.1","maker","gene",414,2633,".","+",".","ID=MEAE_00095399","MEAE_00095399","Alias=snap_masked-MeA_20160214_scaffold_7586-processed-gene-0.7","Protein of unknown function"
"4328","ENA|OLKM01007587|OLKM01007587.1 1394","OLKM01007587.1",1395,"MeA_20160214_scaffold_7586","OLKM01007587.1","maker","gene",414,2633,".","+",".","ID=MEAE_00095399","MEAE_00095399","Alias=snap_masked-MeA_20160214_scaffold_7586-processed-gene-0.7","Protein of unknown function"
"4329","ENA|OLKM01007587|OLKM01007587.1 1404","OLKM01007587.1",1405,"MeA_20160214_scaffold_7586","OLKM01007587.1","maker","gene",414,2633,".","+",".","ID=MEAE_00095399","MEAE_00095399","Alias=snap_masked-MeA_20160214_scaffold_7586-processed-gene-0.7","Protein of unknown function"
"4330","ENA|OLKM01007587|OLKM01007587.1 1598","OLKM01007587.1",1599,"MeA_20160214_scaffold_7586","OLKM01007587.1","maker","gene",414,2633,".","+",".","ID=MEAE_00095399","MEAE_00095399","Alias=snap_masked-MeA_20160214_scaffold_7586-processed-gene-0.7","Protein of unknown function"
"4330.2","ENA|OLKM01007587|OLKM01007587.1 1598","OLKM01007587.1",1599,"MeA_20160214_scaffold_7586","OLKM01007587.1","maker","gene",1593,4742,".","-",".","ID=MEAE_00095400","MEAE_00095400","Alias=augustus_masked-MeA_20160214_scaffold_7586-processed-gene-0.5","Similar to pol: Pol polyprotein (Fragment) (Feline leukemia virus)"
"4331","ENA|OLKM01007587|OLKM01007587.1 1706","OLKM01007587.1",1707,"MeA_20160214_scaffold_7586","OLKM01007587.1","maker","gene",414,2633,".","+",".","ID=MEAE_00095399","MEAE_00095399","Alias=snap_masked-MeA_20160214_scaffold_7586-processed-gene-0.7","Protein of unknown function"
"4331.2","ENA|OLKM01007587|OLKM01007587.1 1706","OLKM01007587.1",1707,"MeA_20160214_scaffold_7586","OLKM01007587.1","maker","gene",1593,4742,".","-",".","ID=MEAE_00095400","MEAE_00095400","Alias=augustus_masked-MeA_20160214_scaffold_7586-processed-gene-0.5","Similar to pol: Pol polyprotein (Fragment) (Feline leukemia virus)"
"4332","ENA|OLKM01007587|OLKM01007587.1 3743","OLKM01007587.1",3744,"MeA_20160214_scaffold_7586","OLKM01007587.1","maker","gene",2683,4129,".","+",".","ID=MEAE_00095401","MEAE_00095401","Alias=snap_masked-MeA_20160214_scaffold_7586-processed-gene-0.8","Protein of unknown function"
"4332.4","ENA|OLKM01007587|OLKM01007587.1 3743","OLKM01007587.1",3744,"MeA_20160214_scaffold_7586","OLKM01007587.1","maker","gene",1593,4742,".","-",".","ID=MEAE_00095400","MEAE_00095400","Alias=augustus_masked-MeA_20160214_scaffold_7586-processed-gene-0.5","Similar to pol: Pol polyprotein (Fragment) (Feline leukemia virus)"
"4335","ENA|OLKM01007592|OLKM01007592.1 4388","OLKM01007592.1",4389,"MeA_20160214_scaffold_7591","OLKM01007592.1","maker","gene",1171,10029,".","-",".","ID=MEAE_00095410","MEAE_00095410","Alias=maker-MeA_20160214_scaffold_7591-augustus-gene-0.4","Similar to NLRP12: NACHT%2C LRR and PYD domains-containing protein 12 (Homo sapiens)"
"4336","ENA|OLKM01007597|OLKM01007597.1 5460","OLKM01007597.1",5461,"MeA_20160214_scaffold_7596","OLKM01007597.1","maker","gene",2134,6725,".","-",".","ID=MEAE_00095417","MEAE_00095417","Alias=snap_masked-MeA_20160214_scaffold_7596-processed-gene-0.3","Protein of unknown function"
"4337","ENA|OLKM01007597|OLKM01007597.1 5475","OLKM01007597.1",5476,"MeA_20160214_scaffold_7596","OLKM01007597.1","maker","gene",2134,6725,".","-",".","ID=MEAE_00095417","MEAE_00095417","Alias=snap_masked-MeA_20160214_scaffold_7596-processed-gene-0.3","Protein of unknown function"
"4345","ENA|OLKM01007643|OLKM01007643.1 3473","OLKM01007643.1",3474,"MeA_20160214_scaffold_7642","OLKM01007643.1","maker","gene",2536,7546,".","+",".","ID=MEAE_00095487","MEAE_00095487","Alias=maker-MeA_20160214_scaffold_7642-snap-gene-0.6","Similar to Ig kappa chain V-III region PC 2154 (Mus musculus)"
"4345.2","ENA|OLKM01007643|OLKM01007643.1 3473","OLKM01007643.1",3474,"MeA_20160214_scaffold_7642","OLKM01007643.1","maker","gene",721,3656,".","-",".","ID=MEAE_00095486","MEAE_00095486","Alias=maker-MeA_20160214_scaffold_7642-augustus-gene-0.5","Similar to Ig kappa chain C region (Mus musculus)"
"4346","ENA|OLKM01007643|OLKM01007643.1 3489","OLKM01007643.1",3490,"MeA_20160214_scaffold_7642","OLKM01007643.1","maker","gene",2536,7546,".","+",".","ID=MEAE_00095487","MEAE_00095487","Alias=maker-MeA_20160214_scaffold_7642-snap-gene-0.6","Similar to Ig kappa chain V-III region PC 2154 (Mus musculus)"
"4346.2","ENA|OLKM01007643|OLKM01007643.1 3489","OLKM01007643.1",3490,"MeA_20160214_scaffold_7642","OLKM01007643.1","maker","gene",721,3656,".","-",".","ID=MEAE_00095486","MEAE_00095486","Alias=maker-MeA_20160214_scaffold_7642-augustus-gene-0.5","Similar to Ig kappa chain C region (Mus musculus)"
"4347","ENA|OLKM01007644|OLKM01007644.1 1015","OLKM01007644.1",1016,"MeA_20160214_scaffold_7643","OLKM01007644.1","maker","gene",874,5709,".","-",".","ID=MEAE_00095489","MEAE_00095489","Alias=snap_masked-MeA_20160214_scaffold_7643-processed-gene-0.3","Protein of unknown function"
"4348","ENA|OLKM01007644|OLKM01007644.1 1027","OLKM01007644.1",1028,"MeA_20160214_scaffold_7643","OLKM01007644.1","maker","gene",874,5709,".","-",".","ID=MEAE_00095489","MEAE_00095489","Alias=snap_masked-MeA_20160214_scaffold_7643-processed-gene-0.3","Protein of unknown function"
"4349","ENA|OLKM01007644|OLKM01007644.1 1081","OLKM01007644.1",1082,"MeA_20160214_scaffold_7643","OLKM01007644.1","maker","gene",874,5709,".","-",".","ID=MEAE_00095489","MEAE_00095489","Alias=snap_masked-MeA_20160214_scaffold_7643-processed-gene-0.3","Protein of unknown function"
"4350","ENA|OLKM01007644|OLKM01007644.1 1840","OLKM01007644.1",1841,"MeA_20160214_scaffold_7643","OLKM01007644.1","maker","gene",874,5709,".","-",".","ID=MEAE_00095489","MEAE_00095489","Alias=snap_masked-MeA_20160214_scaffold_7643-processed-gene-0.3","Protein of unknown function"
