"","Loc","scaffold","position","gff_scaffold","scaffold.1","V2","feature_type","start","end","V6","V7","V8","ID","Name","Alias","Note"
"42599","ENA|OLKM01005610|OLKM01005610.1 13618","OLKM01005610.1",13619,"MeA_20160214_scaffold_5609","OLKM01005610.1","maker","gene",4915,13733,".","-",".","ID=MEAE_00091368","MEAE_00091368","Alias=snap_masked-MeA_20160214_scaffold_5609-processed-gene-0.7","Protein of unknown function"
"42600","ENA|OLKM01005610|OLKM01005610.1 13988","OLKM01005610.1",13989,"MeA_20160214_scaffold_5609","OLKM01005610.1","maker","gene",13810,16253,".","+",".","ID=MEAE_00091370","MEAE_00091370","Alias=augustus_masked-MeA_20160214_scaffold_5609-processed-gene-0.4","Protein of unknown function"
"42600.4","ENA|OLKM01005610|OLKM01005610.1 13988","OLKM01005610.1",13989,"MeA_20160214_scaffold_5609","OLKM01005610.1","maker","gene",13840,15314,".","-",".","ID=MEAE_00091371","MEAE_00091371","Alias=snap_masked-MeA_20160214_scaffold_5609-processed-gene-0.8","Protein of unknown function"
"42601","ENA|OLKM01005610|OLKM01005610.1 14904","OLKM01005610.1",14905,"MeA_20160214_scaffold_5609","OLKM01005610.1","maker","gene",13810,16253,".","+",".","ID=MEAE_00091370","MEAE_00091370","Alias=augustus_masked-MeA_20160214_scaffold_5609-processed-gene-0.4","Protein of unknown function"
"42601.2","ENA|OLKM01005610|OLKM01005610.1 14904","OLKM01005610.1",14905,"MeA_20160214_scaffold_5609","OLKM01005610.1","maker","gene",13840,15314,".","-",".","ID=MEAE_00091371","MEAE_00091371","Alias=snap_masked-MeA_20160214_scaffold_5609-processed-gene-0.8","Protein of unknown function"
"42602","ENA|OLKM01005610|OLKM01005610.1 14932","OLKM01005610.1",14933,"MeA_20160214_scaffold_5609","OLKM01005610.1","maker","gene",13810,16253,".","+",".","ID=MEAE_00091370","MEAE_00091370","Alias=augustus_masked-MeA_20160214_scaffold_5609-processed-gene-0.4","Protein of unknown function"
"42602.2","ENA|OLKM01005610|OLKM01005610.1 14932","OLKM01005610.1",14933,"MeA_20160214_scaffold_5609","OLKM01005610.1","maker","gene",13840,15314,".","-",".","ID=MEAE_00091371","MEAE_00091371","Alias=snap_masked-MeA_20160214_scaffold_5609-processed-gene-0.8","Protein of unknown function"
"42603","ENA|OLKM01005611|OLKM01005611.1 2055","OLKM01005611.1",2056,"MeA_20160214_scaffold_5610","OLKM01005611.1","maker","gene",227,7487,".","+",".","ID=MEAE_00091373","MEAE_00091373","Alias=maker-MeA_20160214_scaffold_5610-snap-gene-0.8","Similar to tgl2: Protein-glutamine gamma-glutamyltransferase 2 (Pagrus major)"
"42604","ENA|OLKM01005611|OLKM01005611.1 7139","OLKM01005611.1",7140,"MeA_20160214_scaffold_5610","OLKM01005611.1","maker","gene",227,7487,".","+",".","ID=MEAE_00091373","MEAE_00091373","Alias=maker-MeA_20160214_scaffold_5610-snap-gene-0.8","Similar to tgl2: Protein-glutamine gamma-glutamyltransferase 2 (Pagrus major)"
"42604.4","ENA|OLKM01005611|OLKM01005611.1 7139","OLKM01005611.1",7140,"MeA_20160214_scaffold_5610","OLKM01005611.1","maker","gene",6705,15243,".","-",".","ID=MEAE_00091374","MEAE_00091374","Alias=snap_masked-MeA_20160214_scaffold_5610-processed-gene-0.6","Protein of unknown function"
"42605","ENA|OLKM01005612|OLKM01005612.1 8343","OLKM01005612.1",8344,"MeA_20160214_scaffold_5611","OLKM01005612.1","maker","gene",6712,8676,".","+",".","ID=MEAE_00091376","MEAE_00091376","Alias=snap_masked-MeA_20160214_scaffold_5611-processed-gene-0.2","Protein of unknown function"
"42605.2","ENA|OLKM01005612|OLKM01005612.1 8343","OLKM01005612.1",8344,"MeA_20160214_scaffold_5611","OLKM01005612.1","maker","gene",6587,11161,".","-",".","ID=MEAE_00091375","MEAE_00091375","Alias=snap_masked-MeA_20160214_scaffold_5611-processed-gene-0.3","Protein of unknown function"
"42606","ENA|OLKM01005612|OLKM01005612.1 8622","OLKM01005612.1",8623,"MeA_20160214_scaffold_5611","OLKM01005612.1","maker","gene",6712,8676,".","+",".","ID=MEAE_00091376","MEAE_00091376","Alias=snap_masked-MeA_20160214_scaffold_5611-processed-gene-0.2","Protein of unknown function"
"42606.4","ENA|OLKM01005612|OLKM01005612.1 8622","OLKM01005612.1",8623,"MeA_20160214_scaffold_5611","OLKM01005612.1","maker","gene",6587,11161,".","-",".","ID=MEAE_00091375","MEAE_00091375","Alias=snap_masked-MeA_20160214_scaffold_5611-processed-gene-0.3","Protein of unknown function"
"42614","ENA|OLKM01005616|OLKM01005616.1 5253","OLKM01005616.1",5254,"MeA_20160214_scaffold_5615","OLKM01005616.1","maker","gene",3903,12464,".","-",".","ID=MEAE_00091383","MEAE_00091383","Alias=maker-MeA_20160214_scaffold_5615-augustus-gene-0.5","Similar to NLRP12: NACHT%2C LRR and PYD domains-containing protein 12 (Homo sapiens)"
"42615","ENA|OLKM01005616|OLKM01005616.1 5376","OLKM01005616.1",5377,"MeA_20160214_scaffold_5615","OLKM01005616.1","maker","gene",3903,12464,".","-",".","ID=MEAE_00091383","MEAE_00091383","Alias=maker-MeA_20160214_scaffold_5615-augustus-gene-0.5","Similar to NLRP12: NACHT%2C LRR and PYD domains-containing protein 12 (Homo sapiens)"
"42616","ENA|OLKM01005616|OLKM01005616.1 6026","OLKM01005616.1",6027,"MeA_20160214_scaffold_5615","OLKM01005616.1","maker","gene",3903,12464,".","-",".","ID=MEAE_00091383","MEAE_00091383","Alias=maker-MeA_20160214_scaffold_5615-augustus-gene-0.5","Similar to NLRP12: NACHT%2C LRR and PYD domains-containing protein 12 (Homo sapiens)"
"42617","ENA|OLKM01005616|OLKM01005616.1 6518","OLKM01005616.1",6519,"MeA_20160214_scaffold_5615","OLKM01005616.1","maker","gene",3903,12464,".","-",".","ID=MEAE_00091383","MEAE_00091383","Alias=maker-MeA_20160214_scaffold_5615-augustus-gene-0.5","Similar to NLRP12: NACHT%2C LRR and PYD domains-containing protein 12 (Homo sapiens)"
"42618","ENA|OLKM01005616|OLKM01005616.1 6565","OLKM01005616.1",6566,"MeA_20160214_scaffold_5615","OLKM01005616.1","maker","gene",3903,12464,".","-",".","ID=MEAE_00091383","MEAE_00091383","Alias=maker-MeA_20160214_scaffold_5615-augustus-gene-0.5","Similar to NLRP12: NACHT%2C LRR and PYD domains-containing protein 12 (Homo sapiens)"
"42630","ENA|OLKM01005622|OLKM01005622.1 10297","OLKM01005622.1",10298,"MeA_20160214_scaffold_5621","OLKM01005622.1","maker","gene",9416,14452,".","-",".","ID=MEAE_00091397","MEAE_00091397","Alias=genemark-MeA_20160214_scaffold_5621-processed-gene-0.2","Similar to Tf2-11: Transposon Tf2-11 polyprotein (Schizosaccharomyces pombe (strain 972 / ATCC 24843))"
"42631","ENA|OLKM01005622|OLKM01005622.1 10428","OLKM01005622.1",10429,"MeA_20160214_scaffold_5621","OLKM01005622.1","maker","gene",9416,14452,".","-",".","ID=MEAE_00091397","MEAE_00091397","Alias=genemark-MeA_20160214_scaffold_5621-processed-gene-0.2","Similar to Tf2-11: Transposon Tf2-11 polyprotein (Schizosaccharomyces pombe (strain 972 / ATCC 24843))"
"42632","ENA|OLKM01005622|OLKM01005622.1 10779","OLKM01005622.1",10780,"MeA_20160214_scaffold_5621","OLKM01005622.1","maker","gene",9416,14452,".","-",".","ID=MEAE_00091397","MEAE_00091397","Alias=genemark-MeA_20160214_scaffold_5621-processed-gene-0.2","Similar to Tf2-11: Transposon Tf2-11 polyprotein (Schizosaccharomyces pombe (strain 972 / ATCC 24843))"
"42633","ENA|OLKM01005622|OLKM01005622.1 11461","OLKM01005622.1",11462,"MeA_20160214_scaffold_5621","OLKM01005622.1","maker","gene",9416,14452,".","-",".","ID=MEAE_00091397","MEAE_00091397","Alias=genemark-MeA_20160214_scaffold_5621-processed-gene-0.2","Similar to Tf2-11: Transposon Tf2-11 polyprotein (Schizosaccharomyces pombe (strain 972 / ATCC 24843))"
"42634","ENA|OLKM01005623|OLKM01005623.1 3022","OLKM01005623.1",3023,"MeA_20160214_scaffold_5622","OLKM01005623.1","maker","gene",1994,9652,".","+",".","ID=MEAE_00091398","MEAE_00091398","Alias=maker-MeA_20160214_scaffold_5622-augustus-gene-0.6","Similar to FAM57A: Protein FAM57A (Homo sapiens)"
"42635","ENA|OLKM01005623|OLKM01005623.1 5559","OLKM01005623.1",5560,"MeA_20160214_scaffold_5622","OLKM01005623.1","maker","gene",1994,9652,".","+",".","ID=MEAE_00091398","MEAE_00091398","Alias=maker-MeA_20160214_scaffold_5622-augustus-gene-0.6","Similar to FAM57A: Protein FAM57A (Homo sapiens)"
"42636","ENA|OLKM01005623|OLKM01005623.1 5564","OLKM01005623.1",5565,"MeA_20160214_scaffold_5622","OLKM01005623.1","maker","gene",1994,9652,".","+",".","ID=MEAE_00091398","MEAE_00091398","Alias=maker-MeA_20160214_scaffold_5622-augustus-gene-0.6","Similar to FAM57A: Protein FAM57A (Homo sapiens)"
"42637","ENA|OLKM01005623|OLKM01005623.1 13496","OLKM01005623.1",13497,"MeA_20160214_scaffold_5622","OLKM01005623.1","maker","gene",8923,14591,".","-",".","ID=MEAE_00091399","MEAE_00091399","Alias=maker-MeA_20160214_scaffold_5622-snap-gene-0.9","Similar to GEMIN4: Gem-associated protein 4 (Homo sapiens)"
"42638","ENA|OLKM01005623|OLKM01005623.1 13509","OLKM01005623.1",13510,"MeA_20160214_scaffold_5622","OLKM01005623.1","maker","gene",8923,14591,".","-",".","ID=MEAE_00091399","MEAE_00091399","Alias=maker-MeA_20160214_scaffold_5622-snap-gene-0.9","Similar to GEMIN4: Gem-associated protein 4 (Homo sapiens)"
"42639","ENA|OLKM01005623|OLKM01005623.1 13583","OLKM01005623.1",13584,"MeA_20160214_scaffold_5622","OLKM01005623.1","maker","gene",8923,14591,".","-",".","ID=MEAE_00091399","MEAE_00091399","Alias=maker-MeA_20160214_scaffold_5622-snap-gene-0.9","Similar to GEMIN4: Gem-associated protein 4 (Homo sapiens)"
"42640","ENA|OLKM01005623|OLKM01005623.1 13798","OLKM01005623.1",13799,"MeA_20160214_scaffold_5622","OLKM01005623.1","maker","gene",8923,14591,".","-",".","ID=MEAE_00091399","MEAE_00091399","Alias=maker-MeA_20160214_scaffold_5622-snap-gene-0.9","Similar to GEMIN4: Gem-associated protein 4 (Homo sapiens)"
"42641","ENA|OLKM01005623|OLKM01005623.1 13834","OLKM01005623.1",13835,"MeA_20160214_scaffold_5622","OLKM01005623.1","maker","gene",8923,14591,".","-",".","ID=MEAE_00091399","MEAE_00091399","Alias=maker-MeA_20160214_scaffold_5622-snap-gene-0.9","Similar to GEMIN4: Gem-associated protein 4 (Homo sapiens)"
"42642","ENA|OLKM01005624|OLKM01005624.1 5449","OLKM01005624.1",5450,"MeA_20160214_scaffold_5623","OLKM01005624.1","maker","gene",4931,6138,".","+",".","ID=MEAE_00091401","MEAE_00091401","Alias=snap_masked-MeA_20160214_scaffold_5623-processed-gene-0.3","Protein of unknown function"
"42644","ENA|OLKM01005626|OLKM01005626.1 2792","OLKM01005626.1",2793,"MeA_20160214_scaffold_5625","OLKM01005626.1","maker","gene",1009,9906,".","+",".","ID=MEAE_00091404","MEAE_00091404","Alias=maker-MeA_20160214_scaffold_5625-snap-gene-0.12","Similar to Stonustoxin subunit beta (Synanceia horrida)"
"42644.4","ENA|OLKM01005626|OLKM01005626.1 2792","OLKM01005626.1",2793,"MeA_20160214_scaffold_5625","OLKM01005626.1","maker","gene",1457,12638,".","-",".","ID=MEAE_00091405","MEAE_00091405","Alias=snap_masked-MeA_20160214_scaffold_5625-processed-gene-0.10","Protein of unknown function"
"42645","ENA|OLKM01005626|OLKM01005626.1 6747","OLKM01005626.1",6748,"MeA_20160214_scaffold_5625","OLKM01005626.1","maker","gene",1009,9906,".","+",".","ID=MEAE_00091404","MEAE_00091404","Alias=maker-MeA_20160214_scaffold_5625-snap-gene-0.12","Similar to Stonustoxin subunit beta (Synanceia horrida)"
"42645.2","ENA|OLKM01005626|OLKM01005626.1 6747","OLKM01005626.1",6748,"MeA_20160214_scaffold_5625","OLKM01005626.1","maker","gene",1457,12638,".","-",".","ID=MEAE_00091405","MEAE_00091405","Alias=snap_masked-MeA_20160214_scaffold_5625-processed-gene-0.10","Protein of unknown function"
"42646","ENA|OLKM01005627|OLKM01005627.1 10692","OLKM01005627.1",10693,"MeA_20160214_scaffold_5626","OLKM01005627.1","maker","gene",3919,14197,".","-",".","ID=MEAE_00091403","MEAE_00091403","Alias=maker-MeA_20160214_scaffold_5626-augustus-gene-0.8","Similar to Arhgdib: Rho GDP-dissociation inhibitor 2 (Mus musculus)"
"42647","ENA|OLKM01005628|OLKM01005628.1 2876","OLKM01005628.1",2877,"MeA_20160214_scaffold_5627","OLKM01005628.1","maker","gene",332,7444,".","+",".","ID=MEAE_00091408","MEAE_00091408","Alias=genemark-MeA_20160214_scaffold_5627-processed-gene-0.0","Protein of unknown function"
"42647.2","ENA|OLKM01005628|OLKM01005628.1 2876","OLKM01005628.1",2877,"MeA_20160214_scaffold_5627","OLKM01005628.1","maker","gene",54,5861,".","-",".","ID=MEAE_00091407","MEAE_00091407","Alias=maker-MeA_20160214_scaffold_5627-snap-gene-0.10","Protein of unknown function"
"42648","ENA|OLKM01005628|OLKM01005628.1 11436","OLKM01005628.1",11437,"MeA_20160214_scaffold_5627","OLKM01005628.1","maker","gene",10055,13343,".","+",".","ID=MEAE_00091410","MEAE_00091410","Alias=snap_masked-MeA_20160214_scaffold_5627-processed-gene-0.6","Protein of unknown function"
"42648.2","ENA|OLKM01005628|OLKM01005628.1 11436","OLKM01005628.1",11437,"MeA_20160214_scaffold_5627","OLKM01005628.1","maker","gene",9843,16258,".","-",".","ID=MEAE_00091409","MEAE_00091409","Alias=augustus_masked-MeA_20160214_scaffold_5627-processed-gene-0.4","Protein of unknown function"
"42652","ENA|OLKM01005629|OLKM01005629.1 10224","OLKM01005629.1",10225,"MeA_20160214_scaffold_5628","OLKM01005629.1","maker","gene",9812,11001,".","-",".","ID=MEAE_00091412","MEAE_00091412","Alias=snap_masked-MeA_20160214_scaffold_5628-processed-gene-0.4","Protein of unknown function"
"42673","ENA|OLKM01005635|OLKM01005635.1 4207","OLKM01005635.1",4208,"MeA_20160214_scaffold_5634","OLKM01005635.1","maker","gene",1014,7311,".","+",".","ID=MEAE_00091425","MEAE_00091425","Alias=maker-MeA_20160214_scaffold_5634-augustus-gene-0.4","Similar to Myosin heavy chain%2C fast skeletal muscle (Cyprinus carpio)"
"42679","ENA|OLKM01005636|OLKM01005636.1 15658","OLKM01005636.1",15659,"MeA_20160214_scaffold_5635","OLKM01005636.1","maker","gene",10706,15864,".","+",".","ID=MEAE_00091426","MEAE_00091426","Alias=augustus_masked-MeA_20160214_scaffold_5635-processed-gene-0.2","Protein of unknown function"
"42680","ENA|OLKM01005636|OLKM01005636.1 15695","OLKM01005636.1",15696,"MeA_20160214_scaffold_5635","OLKM01005636.1","maker","gene",10706,15864,".","+",".","ID=MEAE_00091426","MEAE_00091426","Alias=augustus_masked-MeA_20160214_scaffold_5635-processed-gene-0.2","Protein of unknown function"
"42681","ENA|OLKM01005636|OLKM01005636.1 15708","OLKM01005636.1",15709,"MeA_20160214_scaffold_5635","OLKM01005636.1","maker","gene",10706,15864,".","+",".","ID=MEAE_00091426","MEAE_00091426","Alias=augustus_masked-MeA_20160214_scaffold_5635-processed-gene-0.2","Protein of unknown function"
"42684","ENA|OLKM01005637|OLKM01005637.1 5252","OLKM01005637.1",5253,"MeA_20160214_scaffold_5636","OLKM01005637.1","maker","gene",4693,9627,".","-",".","ID=MEAE_00091427","MEAE_00091427","Alias=snap_masked-MeA_20160214_scaffold_5636-processed-gene-0.5","Protein of unknown function"
"42685","ENA|OLKM01005637|OLKM01005637.1 5267","OLKM01005637.1",5268,"MeA_20160214_scaffold_5636","OLKM01005637.1","maker","gene",4693,9627,".","-",".","ID=MEAE_00091427","MEAE_00091427","Alias=snap_masked-MeA_20160214_scaffold_5636-processed-gene-0.5","Protein of unknown function"
"42686","ENA|OLKM01005637|OLKM01005637.1 6249","OLKM01005637.1",6250,"MeA_20160214_scaffold_5636","OLKM01005637.1","maker","gene",4693,9627,".","-",".","ID=MEAE_00091427","MEAE_00091427","Alias=snap_masked-MeA_20160214_scaffold_5636-processed-gene-0.5","Protein of unknown function"
"42687","ENA|OLKM01005637|OLKM01005637.1 6337","OLKM01005637.1",6338,"MeA_20160214_scaffold_5636","OLKM01005637.1","maker","gene",4693,9627,".","-",".","ID=MEAE_00091427","MEAE_00091427","Alias=snap_masked-MeA_20160214_scaffold_5636-processed-gene-0.5","Protein of unknown function"
"42689","ENA|OLKM01005637|OLKM01005637.1 13308","OLKM01005637.1",13309,"MeA_20160214_scaffold_5636","OLKM01005637.1","maker","gene",13047,13460,".","+",".","ID=MEAE_00091429","MEAE_00091429","Alias=snap_masked-MeA_20160214_scaffold_5636-processed-gene-0.4","Protein of unknown function"
"42709","ENA|OLKM01005642|OLKM01005642.1 1656","OLKM01005642.1",1657,"MeA_20160214_scaffold_5641","OLKM01005642.1","maker","gene",283,10839,".","+",".","ID=MEAE_00091435","MEAE_00091435","Alias=snap_masked-MeA_20160214_scaffold_5641-processed-gene-0.5","Protein of unknown function"
"42709.2","ENA|OLKM01005642|OLKM01005642.1 1656","OLKM01005642.1",1657,"MeA_20160214_scaffold_5641","OLKM01005642.1","maker","gene",99,4368,".","-",".","ID=MEAE_00091434","MEAE_00091434","Alias=snap_masked-MeA_20160214_scaffold_5641-processed-gene-0.6","Protein of unknown function"
"42710","ENA|OLKM01005642|OLKM01005642.1 2432","OLKM01005642.1",2433,"MeA_20160214_scaffold_5641","OLKM01005642.1","maker","gene",283,10839,".","+",".","ID=MEAE_00091435","MEAE_00091435","Alias=snap_masked-MeA_20160214_scaffold_5641-processed-gene-0.5","Protein of unknown function"
"42710.2","ENA|OLKM01005642|OLKM01005642.1 2432","OLKM01005642.1",2433,"MeA_20160214_scaffold_5641","OLKM01005642.1","maker","gene",99,4368,".","-",".","ID=MEAE_00091434","MEAE_00091434","Alias=snap_masked-MeA_20160214_scaffold_5641-processed-gene-0.6","Protein of unknown function"
"42711","ENA|OLKM01005642|OLKM01005642.1 3058","OLKM01005642.1",3059,"MeA_20160214_scaffold_5641","OLKM01005642.1","maker","gene",283,10839,".","+",".","ID=MEAE_00091435","MEAE_00091435","Alias=snap_masked-MeA_20160214_scaffold_5641-processed-gene-0.5","Protein of unknown function"
"42711.2","ENA|OLKM01005642|OLKM01005642.1 3058","OLKM01005642.1",3059,"MeA_20160214_scaffold_5641","OLKM01005642.1","maker","gene",99,4368,".","-",".","ID=MEAE_00091434","MEAE_00091434","Alias=snap_masked-MeA_20160214_scaffold_5641-processed-gene-0.6","Protein of unknown function"
"42712","ENA|OLKM01005642|OLKM01005642.1 3414","OLKM01005642.1",3415,"MeA_20160214_scaffold_5641","OLKM01005642.1","maker","gene",283,10839,".","+",".","ID=MEAE_00091435","MEAE_00091435","Alias=snap_masked-MeA_20160214_scaffold_5641-processed-gene-0.5","Protein of unknown function"
"42712.2","ENA|OLKM01005642|OLKM01005642.1 3414","OLKM01005642.1",3415,"MeA_20160214_scaffold_5641","OLKM01005642.1","maker","gene",99,4368,".","-",".","ID=MEAE_00091434","MEAE_00091434","Alias=snap_masked-MeA_20160214_scaffold_5641-processed-gene-0.6","Protein of unknown function"
"42713","ENA|OLKM01005642|OLKM01005642.1 4113","OLKM01005642.1",4114,"MeA_20160214_scaffold_5641","OLKM01005642.1","maker","gene",283,10839,".","+",".","ID=MEAE_00091435","MEAE_00091435","Alias=snap_masked-MeA_20160214_scaffold_5641-processed-gene-0.5","Protein of unknown function"
"42713.2","ENA|OLKM01005642|OLKM01005642.1 4113","OLKM01005642.1",4114,"MeA_20160214_scaffold_5641","OLKM01005642.1","maker","gene",99,4368,".","-",".","ID=MEAE_00091434","MEAE_00091434","Alias=snap_masked-MeA_20160214_scaffold_5641-processed-gene-0.6","Protein of unknown function"
"42714","ENA|OLKM01005642|OLKM01005642.1 7291","OLKM01005642.1",7292,"MeA_20160214_scaffold_5641","OLKM01005642.1","maker","gene",283,10839,".","+",".","ID=MEAE_00091435","MEAE_00091435","Alias=snap_masked-MeA_20160214_scaffold_5641-processed-gene-0.5","Protein of unknown function"
"42715","ENA|OLKM01005642|OLKM01005642.1 7554","OLKM01005642.1",7555,"MeA_20160214_scaffold_5641","OLKM01005642.1","maker","gene",283,10839,".","+",".","ID=MEAE_00091435","MEAE_00091435","Alias=snap_masked-MeA_20160214_scaffold_5641-processed-gene-0.5","Protein of unknown function"
"42716","ENA|OLKM01005642|OLKM01005642.1 7684","OLKM01005642.1",7685,"MeA_20160214_scaffold_5641","OLKM01005642.1","maker","gene",283,10839,".","+",".","ID=MEAE_00091435","MEAE_00091435","Alias=snap_masked-MeA_20160214_scaffold_5641-processed-gene-0.5","Protein of unknown function"
"42717","ENA|OLKM01005644|OLKM01005644.1 5530","OLKM01005644.1",5531,"MeA_20160214_scaffold_5643","OLKM01005644.1","maker","gene",18,16095,".","-",".","ID=MEAE_00091439","MEAE_00091439","Alias=maker-MeA_20160214_scaffold_5643-snap-gene-0.14","Protein of unknown function"
"42718","ENA|OLKM01005644|OLKM01005644.1 6047","OLKM01005644.1",6048,"MeA_20160214_scaffold_5643","OLKM01005644.1","maker","gene",18,16095,".","-",".","ID=MEAE_00091439","MEAE_00091439","Alias=maker-MeA_20160214_scaffold_5643-snap-gene-0.14","Protein of unknown function"
"42723","ENA|OLKM01005647|OLKM01005647.1 5700","OLKM01005647.1",5701,"MeA_20160214_scaffold_5646","OLKM01005647.1","maker","gene",4515,6624,".","-",".","ID=MEAE_00091446","MEAE_00091446","Alias=maker-MeA_20160214_scaffold_5646-snap-gene-0.6","Protein of unknown function"
"42727","ENA|OLKM01005649|OLKM01005649.1 4402","OLKM01005649.1",4403,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4051,12219,".","+",".","ID=MEAE_00091450","MEAE_00091450","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.3","Protein of unknown function"
"42727.4","ENA|OLKM01005649|OLKM01005649.1 4402","OLKM01005649.1",4403,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4388,6224,".","-",".","ID=MEAE_00091451","MEAE_00091451","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.4","Protein of unknown function"
"42728","ENA|OLKM01005649|OLKM01005649.1 4576","OLKM01005649.1",4577,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4051,12219,".","+",".","ID=MEAE_00091450","MEAE_00091450","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.3","Protein of unknown function"
"42728.2","ENA|OLKM01005649|OLKM01005649.1 4576","OLKM01005649.1",4577,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4388,6224,".","-",".","ID=MEAE_00091451","MEAE_00091451","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.4","Protein of unknown function"
"42729","ENA|OLKM01005649|OLKM01005649.1 4728","OLKM01005649.1",4729,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4051,12219,".","+",".","ID=MEAE_00091450","MEAE_00091450","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.3","Protein of unknown function"
"42729.4","ENA|OLKM01005649|OLKM01005649.1 4728","OLKM01005649.1",4729,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4388,6224,".","-",".","ID=MEAE_00091451","MEAE_00091451","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.4","Protein of unknown function"
"42730","ENA|OLKM01005649|OLKM01005649.1 4771","OLKM01005649.1",4772,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4051,12219,".","+",".","ID=MEAE_00091450","MEAE_00091450","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.3","Protein of unknown function"
"42730.4","ENA|OLKM01005649|OLKM01005649.1 4771","OLKM01005649.1",4772,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4388,6224,".","-",".","ID=MEAE_00091451","MEAE_00091451","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.4","Protein of unknown function"
"42731","ENA|OLKM01005649|OLKM01005649.1 4852","OLKM01005649.1",4853,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4051,12219,".","+",".","ID=MEAE_00091450","MEAE_00091450","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.3","Protein of unknown function"
"42731.2","ENA|OLKM01005649|OLKM01005649.1 4852","OLKM01005649.1",4853,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4388,6224,".","-",".","ID=MEAE_00091451","MEAE_00091451","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.4","Protein of unknown function"
"42732","ENA|OLKM01005649|OLKM01005649.1 5096","OLKM01005649.1",5097,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4051,12219,".","+",".","ID=MEAE_00091450","MEAE_00091450","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.3","Protein of unknown function"
"42732.2","ENA|OLKM01005649|OLKM01005649.1 5096","OLKM01005649.1",5097,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4388,6224,".","-",".","ID=MEAE_00091451","MEAE_00091451","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.4","Protein of unknown function"
"42733","ENA|OLKM01005649|OLKM01005649.1 5151","OLKM01005649.1",5152,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4051,12219,".","+",".","ID=MEAE_00091450","MEAE_00091450","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.3","Protein of unknown function"
"42733.2","ENA|OLKM01005649|OLKM01005649.1 5151","OLKM01005649.1",5152,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4388,6224,".","-",".","ID=MEAE_00091451","MEAE_00091451","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.4","Protein of unknown function"
"42734","ENA|OLKM01005649|OLKM01005649.1 5260","OLKM01005649.1",5261,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4051,12219,".","+",".","ID=MEAE_00091450","MEAE_00091450","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.3","Protein of unknown function"
"42734.4","ENA|OLKM01005649|OLKM01005649.1 5260","OLKM01005649.1",5261,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4388,6224,".","-",".","ID=MEAE_00091451","MEAE_00091451","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.4","Protein of unknown function"
"42735","ENA|OLKM01005649|OLKM01005649.1 5302","OLKM01005649.1",5303,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4051,12219,".","+",".","ID=MEAE_00091450","MEAE_00091450","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.3","Protein of unknown function"
"42735.4","ENA|OLKM01005649|OLKM01005649.1 5302","OLKM01005649.1",5303,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4388,6224,".","-",".","ID=MEAE_00091451","MEAE_00091451","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.4","Protein of unknown function"
"42736","ENA|OLKM01005649|OLKM01005649.1 7805","OLKM01005649.1",7806,"MeA_20160214_scaffold_5648","OLKM01005649.1","maker","gene",4051,12219,".","+",".","ID=MEAE_00091450","MEAE_00091450","Alias=snap_masked-MeA_20160214_scaffold_5648-processed-gene-0.3","Protein of unknown function"
